Ejerc,Partida,Denominación Partida,Org_1_Sección,Org_1_Denominación,Org_1_Completa,Org_2_Servicio,Org_2_Denominación,Org_2_Completa,Org_3_Centro,Org_3_Denominación,Org_3_Completa,Func_1_Grupo,Func_1_Denominación,Func_1_Completa,Func_2_Función,Func_2_Denominación,Func_2_Completa,Func_3_Subfunción,Func_3_Denominación,Func_3_Completa,Func_4_Programa,Func_4_Denominación,Func_4_Completa,Func_5_Subprograma,Func_5_Denominación,Func_5_Completa,Ec_1_Capítulo,Ec_1_Denominación,Ec_1_Completa,Ec_2,Ec_2_Denominación,Ec_2_Completa,Ec_3,Ec_3_Denominación,Ec_3_Completa,Ec_4,Ec_4_Denominación,Ec_4_Completa,Tipo_Presupuesto,Importe,Importe M
2023,0804.3211.18000,SUELDO Y PAGAS EXTRAORDINARIAS,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,18,PERSONAL DOCENTE,18 PERSONAL DOCENTE,180,RETRIBUCIONES BÁSICAS FUNCIONARIOS,180 RETRIBUCIONES BÁSICAS FUNCIONARIOS,18000,SUELDO Y PAGAS EXTRAORDINARIAS,18000 SUELDO Y PAGAS EXTRAORDINARIAS,NO FINANCIERO,321857,0.321857
2023,0804.3211.18005,TRIENIOS,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,18,PERSONAL DOCENTE,18 PERSONAL DOCENTE,180,RETRIBUCIONES BÁSICAS FUNCIONARIOS,180 RETRIBUCIONES BÁSICAS FUNCIONARIOS,18005,TRIENIOS,18005 TRIENIOS,NO FINANCIERO,65991,0.065991
2023,0804.3211.18100,COMPLEMENTO DE DESTINO,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,18,PERSONAL DOCENTE,18 PERSONAL DOCENTE,181,RETRIBUCIONES COMPLEMENTARIAS FUNCIONARIOS,181 RETRIBUCIONES COMPLEMENTARIAS FUNCIONARIOS,18100,COMPLEMENTO DE DESTINO,18100 COMPLEMENTO DE DESTINO,NO FINANCIERO,136794,0.136794
2023,0804.3211.18101,COMPLEMENTO ESPECÍFICO,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,18,PERSONAL DOCENTE,18 PERSONAL DOCENTE,181,RETRIBUCIONES COMPLEMENTARIAS FUNCIONARIOS,181 RETRIBUCIONES COMPLEMENTARIAS FUNCIONARIOS,18101,COMPLEMENTO ESPECÍFICO,18101 COMPLEMENTO ESPECÍFICO,NO FINANCIERO,400391,0.400391
2023,0804.3211.18104,OTRAS REMUNERACIONES,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,18,PERSONAL DOCENTE,18 PERSONAL DOCENTE,181,RETRIBUCIONES COMPLEMENTARIAS FUNCIONARIOS,181 RETRIBUCIONES COMPLEMENTARIAS FUNCIONARIOS,18104,OTRAS REMUNERACIONES,18104 OTRAS REMUNERACIONES,NO FINANCIERO,18600,0.0186
2023,0804.3211.18401,INDEMNIZACIONES JUDICIALES,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,18,PERSONAL DOCENTE,18 PERSONAL DOCENTE,184,IMPREVISTOS Y FUNCIONES NO CLASIFICADAS,184 IMPREVISTOS Y FUNCIONES NO CLASIFICADAS,18401,INDEMNIZACIONES JUDICIALES,18401 INDEMNIZACIONES JUDICIALES,NO FINANCIERO,1000,0.001
2023,0804.3211.18801,GRATIFICACIONES,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,18,PERSONAL DOCENTE,18 PERSONAL DOCENTE,188,INCENTIVOS AL RENDIMIENTO,188 INCENTIVOS AL RENDIMIENTO,18801,GRATIFICACIONES,18801 GRATIFICACIONES,NO FINANCIERO,1000,0.001
2023,0804.3211.18900,SEGURIDAD SOCIAL,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,18,PERSONAL DOCENTE,18 PERSONAL DOCENTE,189,"CUOTAS, PRESTAC. Y GASTOS SOCIALES A CARGO DEL EMPLEADOR","189 CUOTAS, PRESTAC. Y GASTOS SOCIALES A CARGO DEL EMPLEADOR",18900,SEGURIDAD SOCIAL,18900 SEGURIDAD SOCIAL,NO FINANCIERO,15000,0.015
2023,0804.3211.20300,"MAQUINARIA,INSTALACIONES Y UTILLAJE",08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CANONES,20 ARRENDAMIENTOS Y CANONES,203,"MAQUINARIA, INSTALACION Y UTILLAJE","203 MAQUINARIA, INSTALACION Y UTILLAJE",20300,"MAQUINARIA,INSTALACIONES Y UTILLAJE","20300 MAQUINARIA,INSTALACIONES Y UTILLAJE",NO FINANCIERO,1000,0.001
2023,0804.3211.20500,MOBILIARIO Y ENSERES,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CANONES,20 ARRENDAMIENTOS Y CANONES,205,MOBILIARIO Y ENSERES,205 MOBILIARIO Y ENSERES,20500,MOBILIARIO Y ENSERES,20500 MOBILIARIO Y ENSERES,NO FINANCIERO,500,0.0005
2023,0804.3211.20600,EQUIPOS PARA PROCESO DE INFORMACIÓN,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CANONES,20 ARRENDAMIENTOS Y CANONES,206,EQUIPOS PARA PROCESO DE INFORMACION,206 EQUIPOS PARA PROCESO DE INFORMACION,20600,EQUIPOS PARA PROCESO DE INFORMACIÓN,20600 EQUIPOS PARA PROCESO DE INFORMACIÓN,NO FINANCIERO,4000,0.004
2023,0804.3211.20900,CÁNONES,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CANONES,20 ARRENDAMIENTOS Y CANONES,209,CÁNONES,209 CÁNONES,20900,CÁNONES,20900 CÁNONES,NO FINANCIERO,500,0.0005
2023,0804.3211.21200,INMOVILIZADO PROPIO,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACION","21 REPARACIONES, MANTENIMIENTO Y CONSERVACION",212,EDIFICIOS Y OTRAS CONSTRUCCIONES,212 EDIFICIOS Y OTRAS CONSTRUCCIONES,21200,INMOVILIZADO PROPIO,21200 INMOVILIZADO PROPIO,NO FINANCIERO,10000,0.01
2023,0804.3211.21300,INMOVILIZADO PROPIO,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACION","21 REPARACIONES, MANTENIMIENTO Y CONSERVACION",213,"MAQUINARIA, INSTALACION Y UTILLAJE","213 MAQUINARIA, INSTALACION Y UTILLAJE",21300,INMOVILIZADO PROPIO,21300 INMOVILIZADO PROPIO,NO FINANCIERO,12000,0.012
2023,0804.3211.21400,INMOVILIZADO PROPIO,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACION","21 REPARACIONES, MANTENIMIENTO Y CONSERVACION",214,ELEMENTOS DE TRANSPORTE,214 ELEMENTOS DE TRANSPORTE,21400,INMOVILIZADO PROPIO,21400 INMOVILIZADO PROPIO,NO FINANCIERO,1000,0.001
2023,0804.3211.21500,INMOVILIZADO PROPIO,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACION","21 REPARACIONES, MANTENIMIENTO Y CONSERVACION",215,MOBILIARIO Y ENSERES,215 MOBILIARIO Y ENSERES,21500,INMOVILIZADO PROPIO,21500 INMOVILIZADO PROPIO,NO FINANCIERO,2000,0.002
2023,0804.3211.22000,ORDINARIO NO INVENTARIABLE,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",220,MATERIAL DE OFICINA,220 MATERIAL DE OFICINA,22000,ORDINARIO NO INVENTARIABLE,22000 ORDINARIO NO INVENTARIABLE,NO FINANCIERO,24000,0.024
2023,0804.3211.22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",220,MATERIAL DE OFICINA,220 MATERIAL DE OFICINA,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES","22001 PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",NO FINANCIERO,1800,0.0018
2023,0804.3211.22002,MATERIAL INFORMATICO NO INVENTARIABLE,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",220,MATERIAL DE OFICINA,220 MATERIAL DE OFICINA,22002,MATERIAL INFORMATICO NO INVENTARIABLE,22002 MATERIAL INFORMATICO NO INVENTARIABLE,NO FINANCIERO,2000,0.002
2023,0804.3211.22102,GAS,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",221,SUMINISTROS,221 SUMINISTROS,22102,GAS,22102 GAS,NO FINANCIERO,2000,0.002
2023,0804.3211.22104,VESTUARIO,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",221,SUMINISTROS,221 SUMINISTROS,22104,VESTUARIO,22104 VESTUARIO,NO FINANCIERO,800,0.0008
2023,0804.3211.22105,PRODUCTOS ALIMENTICIOS,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",221,SUMINISTROS,221 SUMINISTROS,22105,PRODUCTOS ALIMENTICIOS,22105 PRODUCTOS ALIMENTICIOS,NO FINANCIERO,1000,0.001
2023,0804.3211.22106,PRODUCTOS FARMACEUTICOS,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",221,SUMINISTROS,221 SUMINISTROS,22106,PRODUCTOS FARMACEUTICOS,22106 PRODUCTOS FARMACEUTICOS,NO FINANCIERO,530,0.00053
2023,0804.3211.22107,MATERIALES ESPECIALES,08,"EDUCACION, CULTURA, DEPORTE Y JUVENTUD","08 EDUCACION, CULTURA, DEPORTE Y JUVENTUD",0804,DIRECCIÓN GENERAL DE GESTION EDUCATIVA,0804 DIRECCIÓN GENERAL DE GESTION EDUCATIVA,,,,3,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,3 PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER PREFERENTE,32,EDUCACIÓN,32 EDUCACIÓN,321,EDUCACIÓN,321 EDUCACIÓN,3211,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN,,,,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,2 GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIAL, SUMINISTROS Y OTROS","22 MATERIAL, SUMINISTROS Y OTROS",221,SUMINISTROS,221 SUMINISTROS,22107,MATERIALES ESPECIALES,22107 MATERIALES ESPECIALES,NO FINANCIERO,3000,0.003
